,HMDB,GENE,direction,transport,transport_direction,reversibility
8025,HMDB0001377,CYP7B1,degrading,nan,nan,nan
8026,HMDB0000221,CYP7B1,degrading,nan,nan,nan
8027,HMDB0006247,CYP7B1,degrading,nan,nan,nan
8028,HMDB0003125,LOX,producing,nan,nan,nan
8029,HMDB0000051,LOX,degrading,nan,nan,nan
8030,HMDB0002111,LOX,degrading,nan,nan,nan
8031,HMDB0001377,LOX,degrading,nan,nan,nan
8032,HMDB0003224,RBKS,producing,nan,nan,nan
8033,HMDB0059654,RBKS,degrading,nan,nan,nan
8034,HMDB0001548,RBKS,producing,nan,nan,nan
8035,HMDB0001341,RBKS,producing,nan,nan,nan
8036,HMDB0000283,RBKS,degrading,nan,nan,nan
8037,HMDB0000538,RBKS,degrading,nan,nan,nan
8038,HMDB0002111,PTPN20,degrading,unknown,unknown,irreversible
8039,HMDB0001429,PTPN20,producing,unknown,unknown,irreversible
8040,HMDB0003537,NME2,producing,nan,nan,nan
8041,HMDB0003536,NME2,degrading,nan,nan,nan
8042,HMDB0001191,NME2,producing,nan,nan,nan
8043,HMDB0001000,NME2,degrading,nan,nan,nan
8044,HMDB0000998,NME2,producing,nan,nan,nan
8045,HMDB0001245,NME2,degrading,nan,nan,nan
8046,HMDB0001342,NME2,producing,nan,nan,nan
8047,HMDB0001274,NME2,degrading,nan,nan,nan
8048,HMDB0001440,NME2,producing,nan,nan,nan
8049,HMDB0000960,NME2,degrading,nan,nan,nan
8050,HMDB0001532,NME2,producing,nan,nan,nan
8051,HMDB0001508,NME2,degrading,nan,nan,nan
8052,HMDB0000189,NME2,producing,nan,nan,nan
8053,HMDB0003335,NME2,degrading,nan,nan,nan
8054,HMDB0000082,NME2,producing,nan,nan,nan
8055,HMDB0001546,NME2,degrading,nan,nan,nan
8056,HMDB0001273,NME2,producing,nan,nan,nan
8057,HMDB0001201,NME2,degrading,nan,nan,nan
8058,HMDB0000285,NME2,producing,nan,nan,nan
8059,HMDB0000295,NME2,degrading,nan,nan,nan
8060,HMDB0001341,NME2,degrading,nan,nan,nan
8061,HMDB0000538,NME2,degrading,nan,nan,nan
8062,HMDB0003125,SOD1,producing,nan,nan,nan
8063,HMDB0001377,SOD1,producing,nan,nan,nan
8064,HMDB0059597,SOD1,degrading,nan,nan,nan
8065,HMDB0002168,SOD1,degrading,nan,nan,nan
8066,HMDB0003943,ACAT1,producing,nan,nan,nan
8067,HMDB0001088,ACAT1,degrading,nan,nan,nan
8068,HMDB0001484,ACAT1,producing,nan,nan,nan
8069,HMDB0001423,ACAT1,producing,nan,nan,nan
8070,HMDB0001206,ACAT1,degrading,nan,nan,nan
8071,HMDB0060397,UMPS,producing,nan,nan,nan
8072,HMDB0014684,UMPS,degrading,nan,nan,nan
8073,HMDB0001967,UMPS,producing,nan,nan,nan
8074,HMDB0000288,UMPS,producing,nan,nan,nan
8075,HMDB0000280,UMPS,producing,nan,nan,nan
8076,HMDB0000226,UMPS,producing,nan,nan,nan
8077,HMDB0000250,UMPS,degrading,nan,nan,nan
8078,HMDB0000218,UMPS,degrading,nan,nan,nan
8079,HMDB0001429,INPPL1,degrading,nan,nan,nan
8080,HMDB0002111,INPPL1,degrading,nan,nan,nan
8081,HMDB0000126,GK3P,producing,nan,nan,nan
8082,HMDB0001341,GK3P,producing,nan,nan,nan
8083,HMDB0000131,GK3P,degrading,nan,nan,nan
8084,HMDB0000538,GK3P,degrading,nan,nan,nan
8085,HMDB0060306,AMACR,producing,nan,nan,nan
8086,HMDB0060304,AMACR,degrading,nan,nan,nan
8087,HMDB0060307,AMACR,producing,nan,nan,nan
8088,HMDB0060305,AMACR,degrading,nan,nan,nan
8089,HMDB0002197,AKR1D1,producing,nan,nan,nan
8090,HMDB0006887,AKR1D1,degrading,nan,nan,nan
8091,HMDB0001993,AKR1D1,producing,nan,nan,nan
8092,HMDB0006892,AKR1D1,degrading,nan,nan,nan
8093,HMDB0000037,AKR1D1,producing,nan,nan,nan
8094,HMDB0006754,AKR1D1,degrading,nan,nan,nan
8095,HMDB0000063,AKR1D1,producing,nan,nan,nan
8096,HMDB0003259,AKR1D1,degrading,nan,nan,nan
8097,HMDB0000234,AKR1D1,producing,nan,nan,nan
8098,HMDB0006770,AKR1D1,degrading,nan,nan,nan
8099,HMDB0001830,AKR1D1,degrading,nan,nan,nan
8100,HMDB0003759,AKR1D1,degrading,nan,nan,nan
8101,HMDB0000053,AKR1D1,producing,nan,nan,nan
8102,HMDB0059597,AKR1D1,producing,nan,nan,nan
8103,HMDB0003769,AKR1D1,degrading,nan,nan,nan
8104,HMDB0002802,AKR1D1,producing,nan,nan,nan
8105,HMDB0006758,AKR1D1,degrading,nan,nan,nan
8106,HMDB0000221,AKR1D1,producing,nan,nan,nan
8107,HMDB0000921,AKR1D1,producing,nan,nan,nan
8108,HMDB0000217,AKR1D1,degrading,nan,nan,nan
8109,HMDB0059604,AKR1D1,degrading,nan,nan,nan
8110,HMDB0001429,BRIP1,producing,nan,nan,nan
8111,HMDB0001341,BRIP1,producing,nan,nan,nan
8112,HMDB0002111,BRIP1,degrading,nan,nan,nan
8113,HMDB0000538,BRIP1,degrading,nan,nan,nan
8114,HMDB0001429,ASCC3,producing,nan,nan,nan
8115,HMDB0001341,ASCC3,producing,nan,nan,nan
8116,HMDB0002111,ASCC3,degrading,nan,nan,nan
8117,HMDB0000538,ASCC3,degrading,nan,nan,nan
8118,HMDB0002666,NTPCR,producing,nan,nan,nan
8119,HMDB0001372,NTPCR,degrading,nan,nan,nan
8120,HMDB0001341,NTPCR,producing,nan,nan,nan
8121,HMDB0000538,NTPCR,degrading,nan,nan,nan
8122,HMDB0001429,NTPCR,producing,nan,nan,nan
8123,HMDB0002111,NTPCR,degrading,nan,nan,nan
8124,HMDB0060500,NTPCR,degrading,nan,nan,nan
8125,HMDB0002111,ALG10,degrading,unknown,unknown,irreversible
8126,HMDB0001429,ALG10,producing,unknown,unknown,irreversible
8127,HMDB0005176,ALG10,producing,nan,nan,nan
8128,HMDB0001054,ALG10,degrading,nan,nan,nan
8129,HMDB0001397,PDE8B,producing,nan,nan,nan
8130,HMDB0001314,PDE8B,degrading,nan,nan,nan
8131,HMDB0000058,PDE8B,degrading,nan,nan,nan
8132,HMDB0000045,PDE8B,degrading,nan,nan,nan
8133,HMDB0002111,PDE8B,degrading,nan,nan,nan
8134,HMDB0000290,CHPF2,degrading,unknown,unknown,irreversible
8135,HMDB0000935,CHPF2,degrading,unknown,unknown,irreversible
8136,HMDB0000073,CHPF2,degrading,unknown,unknown,irreversible
8137,HMDB0000295,CHPF2,producing,unknown,unknown,irreversible
8138,HMDB0059597,CHPF2,producing,unknown,unknown,irreversible
8139,HMDB0000095,ST3GAL5,degrading,nan,nan,nan
8140,HMDB0001176,ST3GAL5,degrading,nan,nan,nan
8141,HMDB0011123,ECI2,producing,nan,nan,nan
8142,HMDB0003952,ECI2,degrading,nan,nan,nan
8143,HMDB0003712,ECI2,degrading,nan,nan,nan
8144,HMDB0001423,ZDHHC11,degrading,nan,nan,nan
8145,HMDB0001338,ZDHHC11,degrading,nan,nan,nan
8146,HMDB0059597,FTCD,degrading,nan,nan,nan
8147,HMDB0000051,FTCD,producing,nan,nan,nan
8148,HMDB0001354,FTCD,producing,nan,nan,nan
8149,HMDB0003470,FTCD,producing,nan,nan,nan
8150,HMDB0001562,FTCD,degrading,nan,nan,nan
8151,HMDB0000854,FTCD,producing,nan,nan,nan
8152,HMDB0001846,FTCD,producing,nan,nan,nan
8153,HMDB0000148,FTCD,degrading,nan,nan,nan
8154,HMDB0001534,FTCD,degrading,nan,nan,nan
8155,HMDB0000269,ACER3,degrading,nan,nan,nan
8156,HMDB0002111,ACER3,degrading,nan,nan,nan
8157,HMDB0002310,PCCB,producing,nan,nan,nan
8158,HMDB0001429,PCCB,producing,nan,nan,nan
8159,HMDB0001341,PCCB,producing,nan,nan,nan
8160,HMDB0000595,PCCB,degrading,nan,nan,nan
8161,HMDB0001275,PCCB,degrading,nan,nan,nan
8162,HMDB0000538,PCCB,degrading,nan,nan,nan
8163,HMDB0001967,CA9,producing,nan,nan,nan
8164,HMDB0002111,CA9,producing,nan,nan,nan
8165,HMDB0000595,CA9,degrading,nan,nan,nan
8166,HMDB0059661,NDUFV2,producing,nan,nan,nan
8167,HMDB0000902,NDUFV2,producing,nan,nan,nan
8168,HMDB0001072,NDUFV2,degrading,nan,nan,nan
8169,HMDB0001487,NDUFV2,degrading,nan,nan,nan
8170,HMDB0001423,AGPAT1,degrading,nan,nan,nan
8171,HMDB0003876,GPX7,producing,nan,nan,nan
8172,HMDB0000125,GPX7,degrading,nan,nan,nan
8173,HMDB0004243,GPX7,degrading,unknown,unknown,reversible
8174,HMDB0003125,GPX7,degrading,unknown,unknown,irreversible
8175,HMDB0001193,GPX7,degrading,unknown,unknown,irreversible
8176,HMDB0003871,GPX7,degrading,unknown,unknown,irreversible
8177,HMDB0000221,GPX7,degrading,unknown,unknown,irreversible
8178,HMDB0062619,GPX7,producing,unknown,unknown,reversible
8179,HMDB0004244,GPX7,producing,unknown,unknown,reversible
8180,HMDB0004667,GPX7,producing,unknown,unknown,irreversible
8181,HMDB0000217,GPX7,producing,unknown,unknown,irreversible
8182,HMDB0011134,GPX7,producing,unknown,unknown,irreversible
8183,HMDB0003337,GPX7,producing,unknown,unknown,irreversible
8184,HMDB0002111,GPX7,producing,unknown,unknown,irreversible
8185,HMDB0001388,PLA2G4D,degrading,nan,nan,nan
8186,HMDB0000673,PLA2G4D,degrading,nan,nan,nan
8187,HMDB0001043,PLA2G4D,degrading,nan,nan,nan
8188,HMDB0002111,PLA2G4D,degrading,nan,nan,nan
8189,HMDB0000221,DHRS3,producing,nan,nan,nan
8190,HMDB0001358,DHRS3,producing,nan,nan,nan
8191,HMDB0000217,DHRS3,degrading,nan,nan,nan
8192,HMDB0000305,DHRS3,degrading,nan,nan,nan
8193,HMDB0001429,SSH1,degrading,nan,nan,nan
8194,HMDB0002111,SSH1,degrading,nan,nan,nan
8195,HMDB0010716,GGT1,degrading,nan,nan,nan
8196,HMDB0004113,GGT1,degrading,nan,nan,nan
8197,HMDB0060477,GGT1,producing,nan,nan,nan
8198,HMDB0004101,GGT1,degrading,nan,nan,nan
8199,HMDB0060478,GGT1,producing,nan,nan,nan
8200,HMDB0060245,GGT1,degrading,nan,nan,nan
8201,HMDB0003080,GGT1,degrading,nan,nan,nan
8202,HMDB0001198,GGT1,degrading,nan,nan,nan
8203,HMDB0004195,GGT1,degrading,nan,nan,nan
8204,HMDB0000251,GGT1,degrading,nan,nan,nan
8205,HMDB0000148,GGT1,producing,nan,nan,nan
8206,HMDB0000078,GGT1,producing,nan,nan,nan
8207,HMDB0002111,GGT1,degrading,nan,nan,nan
8208,HMDB0000125,GGT1,degrading,nan,nan,nan
8209,HMDB0000254,TET1,degrading,nan,nan,nan
8210,HMDB0001377,TET1,degrading,nan,nan,nan
8211,HMDB0000208,TET1,degrading,nan,nan,nan
8212,HMDB0001846,MTFMT,degrading,nan,nan,nan
8213,HMDB0000972,MTFMT,degrading,nan,nan,nan
8214,HMDB0000285,POLR3GL,degrading,nan,nan,nan
8215,HMDB0000082,POLR3GL,degrading,nan,nan,nan
8216,HMDB0001273,POLR3GL,degrading,nan,nan,nan
8217,HMDB0000250,POLR3GL,degrading,nan,nan,nan
8218,HMDB0000538,POLR3GL,degrading,nan,nan,nan
8219,HMDB0000061,GAL3ST1,degrading,nan,nan,nan
8220,HMDB0001134,GAL3ST1,degrading,nan,nan,nan
8221,HMDB0001429,CTDSPL,degrading,nan,nan,nan
8222,HMDB0002111,CTDSPL,degrading,nan,nan,nan
8223,HMDB0001429,DUSP9,degrading,nan,nan,nan
8224,HMDB0002111,DUSP9,degrading,nan,nan,nan
8225,HMDB0002111,NEU2,degrading,nan,nan,nan
8226,HMDB0000230,NEU2,degrading,nan,nan,nan
8227,HMDB0000781,HYAL2,degrading,nan,nan,nan
8228,HMDB0002111,HYAL2,degrading,nan,nan,nan
8229,HMDB0001429,DDX31,producing,nan,nan,nan
8230,HMDB0001341,DDX31,producing,nan,nan,nan
8231,HMDB0002111,DDX31,degrading,nan,nan,nan
8232,HMDB0000538,DDX31,degrading,nan,nan,nan
8233,HMDB0000295,GALNT11,degrading,nan,nan,nan
8234,HMDB0060522,GALNT11,degrading,nan,nan,nan
8235,HMDB0041809,CBR3,producing,nan,nan,nan
8236,HMDB0011603,CBR3,degrading,nan,nan,nan
8237,HMDB0059597,CBR3,producing,nan,nan,nan
8238,HMDB0001220,CBR3,producing,nan,nan,nan
8239,HMDB0001139,CBR3,degrading,nan,nan,nan
8240,HMDB0000221,CBR3,degrading,nan,nan,nan
8241,HMDB0000217,CBR3,degrading,nan,nan,nan
8242,HMDB0060354,COQ6,producing,nan,nan,nan
8243,HMDB0060355,COQ6,degrading,nan,nan,nan
8244,HMDB0002111,COQ6,producing,nan,nan,nan
8245,HMDB0006818,COQ6,producing,nan,nan,nan
8246,HMDB0001377,COQ6,degrading,nan,nan,nan
8247,HMDB0006817,COQ6,degrading,nan,nan,nan
8248,HMDB0000939,NSD1,degrading,nan,nan,nan
8249,HMDB0001185,NSD1,degrading,nan,nan,nan
8250,HMDB0000190,AQP7,producing,m->c,out,irreversible
8251,HMDB0000294,AQP7,producing,unknown,unknown,reversible
8252,HMDB0000131,AQP7,producing,c->e,out,reversible
8253,HMDB0002111,AQP7,producing,c->e,out,reversible
8254,HMDB0001423,ACLY,producing,nan,nan,nan
8255,HMDB0000094,ACLY,producing,nan,nan,nan
8256,HMDB0000538,ACLY,producing,nan,nan,nan
8257,HMDB0000223,ACLY,degrading,nan,nan,nan
8258,HMDB0001206,ACLY,degrading,nan,nan,nan
8259,HMDB0001429,ACLY,degrading,nan,nan,nan
8260,HMDB0001341,ACLY,degrading,nan,nan,nan
8261,HMDB0059660,PNPLA7,degrading,nan,nan,nan
8262,HMDB0000086,PNPLA7,degrading,nan,nan,nan
8263,HMDB0002111,PNPLA7,degrading,nan,nan,nan
8264,HMDB0001429,PPM1A,degrading,nan,nan,nan
8265,HMDB0002111,PPM1A,degrading,nan,nan,nan
8266,HMDB0000061,TPST2,degrading,nan,nan,nan
8267,HMDB0001134,TPST2,degrading,nan,nan,nan
8268,HMDB0005998,CYP4F2,producing,nan,nan,nan
8269,HMDB0001043,CYP4F2,degrading,nan,nan,nan
8270,HMDB0059597,CYP4F2,degrading,nan,nan,nan
8271,HMDB0002111,CYP4F2,producing,nan,nan,nan
8272,HMDB0000217,CYP4F2,producing,nan,nan,nan
8273,HMDB0001509,CYP4F2,producing,nan,nan,nan
8274,HMDB0001377,CYP4F2,degrading,nan,nan,nan
8275,HMDB0000221,CYP4F2,degrading,nan,nan,nan
8276,HMDB0001085,CYP4F2,degrading,nan,nan,nan
8277,HMDB0000250,UBE2D2,degrading,nan,nan,nan
8278,HMDB0000045,UBE2D2,degrading,nan,nan,nan
8279,HMDB0000538,UBE2D2,degrading,nan,nan,nan
8280,HMDB0004610,ACER1,degrading,nan,nan,nan
8281,HMDB0000269,ACER1,degrading,nan,nan,nan
8282,HMDB0000252,ACER1,degrading,nan,nan,nan
8283,HMDB0002111,ACER1,degrading,nan,nan,nan
8284,HMDB0007788,PLCE1,producing,nan,nan,nan
8285,HMDB0001498,PLCE1,degrading,nan,nan,nan
8286,HMDB0002111,PLCE1,degrading,nan,nan,nan
8287,HMDB0001429,PPM1J,degrading,nan,nan,nan
8288,HMDB0002111,PPM1J,degrading,nan,nan,nan
8289,HMDB0006216,KDM5A,degrading,unknown,unknown,irreversible
8290,HMDB0059597,KDM5A,degrading,unknown,unknown,irreversible
8291,HMDB0060338,KDM5A,producing,unknown,unknown,irreversible
8292,HMDB0003598,KDM5A,producing,unknown,unknown,irreversible
8293,HMDB0000305,KDM5A,producing,c->e,out,irreversible
8294,HMDB0001358,KDM5A,degrading,unknown,unknown,irreversible
8295,HMDB0002152,KDM5A,producing,unknown,unknown,irreversible
8296,HMDB0011690,QTRT2,degrading,nan,nan,nan
8297,HMDB0000132,QTRT2,degrading,nan,nan,nan
8298,HMDB0001495,QTRT2,degrading,nan,nan,nan
8299,HMDB0001429,PPP3CC,degrading,nan,nan,nan
8300,HMDB0002111,PPP3CC,degrading,nan,nan,nan
8301,HMDB0001429,DUSP6,degrading,nan,nan,nan
8302,HMDB0002111,DUSP6,degrading,nan,nan,nan
8303,HMDB0001078,PMM1,producing,nan,nan,nan
8304,HMDB0006330,PMM1,degrading,nan,nan,nan
8305,HMDB0001967,P4HA2,producing,nan,nan,nan
8306,HMDB0000725,P4HA2,producing,nan,nan,nan
8307,HMDB0000162,P4HA2,degrading,nan,nan,nan
8308,HMDB0000254,P4HA2,degrading,nan,nan,nan
8309,HMDB0001377,P4HA2,degrading,nan,nan,nan
8310,HMDB0000208,P4HA2,degrading,nan,nan,nan
8311,HMDB0001248,HMOX2,producing,nan,nan,nan
8312,HMDB0015531,HMOX2,producing,nan,nan,nan
8313,HMDB0001361,HMOX2,producing,nan,nan,nan
8314,HMDB0001197,HMOX2,degrading,nan,nan,nan
8315,HMDB0002111,HMOX2,producing,nan,nan,nan
8316,HMDB0000692,HMOX2,producing,nan,nan,nan
8317,HMDB0001008,HMOX2,degrading,nan,nan,nan
8318,HMDB0001377,HMOX2,degrading,nan,nan,nan
8319,HMDB0003178,HMOX2,degrading,nan,nan,nan
8320,HMDB0007788,LIPC,degrading,nan,nan,nan
8321,HMDB0002111,LIPC,degrading,nan,nan,nan
8322,HMDB0001406,PARP16,degrading,nan,nan,nan
8323,HMDB0000902,PARP16,degrading,nan,nan,nan
8324,HMDB0001314,ADCY1,producing,nan,nan,nan
8325,HMDB0001273,ADCY1,degrading,nan,nan,nan
8326,HMDB0000250,ADCY1,producing,nan,nan,nan
8327,HMDB0000058,ADCY1,producing,nan,nan,nan
8328,HMDB0000538,ADCY1,degrading,nan,nan,nan
8329,HMDB0002111,CYP1A2,degrading,nan,nan,nan
8330,HMDB0001377,CYP1A2,degrading,nan,nan,nan
8331,HMDB0060483,TKT,producing,nan,nan,nan
8332,HMDB0060436,TKT,degrading,nan,nan,nan
8333,HMDB0001321,TKT,producing,nan,nan,nan
8334,HMDB0003971,TKT,degrading,nan,nan,nan
8335,HMDB0000868,TKT,producing,nan,nan,nan
8336,HMDB0001548,TKT,producing,nan,nan,nan
8337,HMDB0001112,TKT,degrading,nan,nan,nan
8338,HMDB0001068,TKT,degrading,nan,nan,nan
8339,HMDB0000538,UBE3D,degrading,unknown,unknown,irreversible
8340,HMDB0000250,UBE3D,producing,unknown,unknown,irreversible
8341,HMDB0000045,UBE3D,producing,unknown,unknown,irreversible
8342,HMDB0001321,DDR2,degrading,unknown,unknown,reversible
8343,HMDB0001548,DDR2,degrading,unknown,unknown,reversible
8344,HMDB0000868,DDR2,degrading,unknown,unknown,reversible
8345,HMDB0000124,DDR2,producing,unknown,unknown,reversible
8346,HMDB0001112,DDR2,producing,unknown,unknown,reversible
8347,HMDB0000939,ICMT,degrading,nan,nan,nan
8348,HMDB0001185,ICMT,degrading,nan,nan,nan
8349,HMDB0000177,DTD1,degrading,unknown,unknown,irreversible
8350,HMDB0000538,DTD1,degrading,unknown,unknown,irreversible
8351,HMDB0000250,DTD1,producing,unknown,unknown,irreversible
8352,HMDB0000045,DTD1,producing,unknown,unknown,irreversible
8353,HMDB0000285,POLR3E,degrading,nan,nan,nan
8354,HMDB0000082,POLR3E,degrading,nan,nan,nan
8355,HMDB0001273,POLR3E,degrading,nan,nan,nan
8356,HMDB0000250,POLR3E,degrading,nan,nan,nan
8357,HMDB0000538,POLR3E,degrading,nan,nan,nan
8358,HMDB0001201,FUT6,degrading,nan,nan,nan
8359,HMDB0001095,FUT6,degrading,nan,nan,nan
8360,HMDB0001429,KATNA1,producing,nan,nan,nan
8361,HMDB0001341,KATNA1,producing,nan,nan,nan
8362,HMDB0002111,KATNA1,degrading,nan,nan,nan
8363,HMDB0000538,KATNA1,degrading,nan,nan,nan
8364,HMDB0001487,RDH5,degrading,nan,nan,nan
8365,HMDB0000902,RDH5,degrading,nan,nan,nan
8366,HMDB0001250,SLC6A2,degrading,unknown,unknown,reversible
8367,HMDB0001423,SLC6A2,degrading,unknown,unknown,reversible
8368,HMDB0000678,SLC6A2,producing,e->c,in,reversible
8369,HMDB0000459,SLC6A2,producing,e->c,in,reversible
8370,HMDB0000339,SLC6A2,producing,e->c,in,reversible
8371,HMDB0000492,SLC6A2,producing,c->e,out,reversible
8372,HMDB0000123,SLC6A2,producing,c->e,out,reversible
8373,HMDB0003012,SLC6A2,producing,unknown,unknown,reversible
8374,HMDB0001206,SLC6A2,producing,unknown,unknown,reversible
8375,HMDB0000588,SLC6A2,producing,unknown,out,irreversible
8376,HMDB0000134,SDHD,producing,nan,nan,nan
8377,HMDB0001304,SDHD,producing,nan,nan,nan
8378,HMDB0000254,SDHD,degrading,nan,nan,nan
8379,HMDB0006709,SDHD,degrading,nan,nan,nan
8380,HMDB0001967,GLDC,degrading,nan,nan,nan
8381,HMDB0000123,GLDC,degrading,nan,nan,nan
8382,HMDB0011625,AS3MT,producing,nan,nan,nan
8383,HMDB0012259,AS3MT,degrading,nan,nan,nan
8384,HMDB0012258,AS3MT,producing,nan,nan,nan
8385,HMDB0000939,AS3MT,producing,nan,nan,nan
8386,HMDB0011620,AS3MT,degrading,nan,nan,nan
8387,HMDB0001185,AS3MT,degrading,nan,nan,nan
8388,HMDB0000254,TET2,degrading,nan,nan,nan
8389,HMDB0001377,TET2,degrading,nan,nan,nan
8390,HMDB0000208,TET2,degrading,nan,nan,nan
8391,HMDB0000939,KMT2A,degrading,nan,nan,nan
8392,HMDB0001185,KMT2A,degrading,nan,nan,nan
8393,HMDB0001967,ELOVL1,producing,nan,nan,nan
8394,HMDB0001423,ELOVL1,degrading,nan,nan,nan
8395,HMDB0001175,ELOVL1,degrading,nan,nan,nan
8396,HMDB0060352,COQ7,producing,nan,nan,nan
8397,HMDB0060353,COQ7,degrading,nan,nan,nan
8398,HMDB0002111,COQ7,producing,nan,nan,nan
8399,HMDB0000217,COQ7,producing,nan,nan,nan
8400,HMDB0006820,COQ7,producing,nan,nan,nan
8401,HMDB0059597,COQ7,degrading,nan,nan,nan
8402,HMDB0000221,COQ7,degrading,nan,nan,nan
8403,HMDB0001377,COQ7,degrading,nan,nan,nan
8404,HMDB0006819,COQ7,degrading,nan,nan,nan
8405,HMDB0001866,LRRC51,degrading,unknown,unknown,reversible
8406,HMDB0001185,LRRC51,degrading,unknown,unknown,irreversible
8407,HMDB0000318,LRRC51,degrading,unknown,unknown,irreversible
8408,HMDB0000306,LRRC51,degrading,unknown,unknown,irreversible
8409,HMDB0005199,LRRC51,degrading,unknown,unknown,irreversible
8410,HMDB0000216,LRRC51,degrading,unknown,unknown,irreversible
8411,HMDB0000181,LRRC51,degrading,unknown,unknown,irreversible
8412,HMDB0000197,LRRC51,degrading,unknown,unknown,irreversible
8413,HMDB0000714,LRRC51,degrading,unknown,unknown,irreversible
8414,HMDB0000073,LRRC51,degrading,unknown,unknown,irreversible
8415,HMDB0000068,LRRC51,degrading,unknown,unknown,irreversible
8416,HMDB0001855,LRRC51,degrading,unknown,unknown,irreversible
8417,HMDB0005895,LRRC51,degrading,unknown,unknown,reversible
8418,HMDB0005896,LRRC51,degrading,unknown,unknown,reversible
8419,HMDB0001336,LRRC51,degrading,unknown,unknown,irreversible
8420,HMDB0011195,LRRC51,degrading,unknown,unknown,reversible
8421,HMDB0003633,LRRC51,producing,unknown,unknown,irreversible
8422,HMDB0000118,LRRC51,producing,unknown,unknown,irreversible
8423,HMDB0000819,LRRC51,producing,unknown,unknown,irreversible
8424,HMDB0004063,LRRC51,producing,unknown,unknown,irreversible
8425,HMDB0003892,LRRC51,producing,unknown,unknown,irreversible
8426,HMDB0001896,LRRC51,producing,unknown,unknown,irreversible
8427,HMDB0001434,LRRC51,producing,unknown,unknown,irreversible
8428,HMDB0000022,LRRC51,producing,unknown,unknown,irreversible
8429,HMDB0000010,LRRC51,producing,unknown,unknown,reversible
8430,HMDB0000405,LRRC51,producing,unknown,unknown,reversible
8431,HMDB0000343,LRRC51,producing,unknown,unknown,reversible
8432,HMDB0000338,LRRC51,producing,unknown,unknown,reversible
8433,HMDB0001490,LRRC51,producing,unknown,unknown,irreversible
8434,HMDB0000291,LRRC51,producing,unknown,unknown,reversible
8435,HMDB0000939,LRRC51,producing,unknown,unknown,reversible
8436,HMDB0059597,LRRC51,producing,unknown,unknown,reversible
8437,HMDB0001254,GFPT1,producing,nan,nan,nan
8438,HMDB0000148,GFPT1,producing,nan,nan,nan
8439,HMDB0000124,GFPT1,degrading,nan,nan,nan
8440,HMDB0000641,GFPT1,degrading,nan,nan,nan
8441,HMDB0000214,ACY1,producing,nan,nan,nan
8442,HMDB0000042,ACY1,producing,nan,nan,nan
8443,HMDB0003357,ACY1,degrading,nan,nan,nan
8444,HMDB0002111,ACY1,degrading,nan,nan,nan
8445,HMDB0005176,ALG10B,producing,nan,nan,nan
8446,HMDB0001054,ALG10B,degrading,nan,nan,nan
8447,HMDB0000304,CHSY3,degrading,nan,nan,nan
8448,HMDB0000935,CHSY3,degrading,nan,nan,nan
8449,HMDB0000295,CHSY3,degrading,nan,nan,nan
8450,HMDB0060522,CHSY3,degrading,nan,nan,nan
8451,HMDB0000868,RPE,producing,nan,nan,nan
8452,HMDB0000618,RPE,degrading,nan,nan,nan
8453,HMDB0002111,HACD3,degrading,nan,nan,nan
8454,HMDB0000032,DHCR24,producing,nan,nan,nan
8455,HMDB0003896,DHCR24,degrading,nan,nan,nan
8456,HMDB0006840,DHCR24,producing,nan,nan,nan
8457,HMDB0001286,DHCR24,degrading,nan,nan,nan
8458,HMDB0006841,DHCR24,producing,nan,nan,nan
8459,HMDB0006271,DHCR24,degrading,nan,nan,nan
8460,HMDB0002869,DHCR24,producing,nan,nan,nan
8461,HMDB0006849,DHCR24,degrading,nan,nan,nan
8462,HMDB0000852,DHCR24,producing,nan,nan,nan
8463,HMDB0002374,DHCR24,degrading,nan,nan,nan
8464,HMDB0006842,DHCR24,producing,nan,nan,nan
8465,HMDB0006839,DHCR24,producing,nan,nan,nan
8466,HMDB0001251,DHCR24,degrading,nan,nan,nan
8467,HMDB0059597,DHCR24,producing,nan,nan,nan
8468,HMDB0002719,DHCR24,producing,nan,nan,nan
8469,HMDB0000067,DHCR24,degrading,nan,nan,nan
8470,HMDB0000221,DHCR24,producing,nan,nan,nan
8471,HMDB0059615,DHCR24,producing,nan,nan,nan
8472,HMDB0000217,DHCR24,degrading,nan,nan,nan
8473,HMDB0001170,DHCR24,degrading,nan,nan,nan
8474,HMDB0001275,ACOT1,degrading,nan,nan,nan
8475,HMDB0001043,ACOT1,producing,nan,nan,nan
8476,HMDB0006523,ACOT1,degrading,nan,nan,nan
8477,HMDB0002925,ACOT1,producing,nan,nan,nan
8478,HMDB0003073,ACOT1,producing,nan,nan,nan
8479,HMDB0006368,ACOT1,degrading,nan,nan,nan
8480,HMDB0002183,ACOT1,producing,nan,nan,nan
8481,HMDB0060198,ACOT1,degrading,nan,nan,nan
8482,HMDB0001999,ACOT1,producing,nan,nan,nan
8483,HMDB0060311,ACOT1,degrading,nan,nan,nan
8484,HMDB0001388,ACOT1,producing,nan,nan,nan
8485,HMDB0006290,ACOT1,degrading,nan,nan,nan
8486,HMDB0000673,ACOT1,producing,nan,nan,nan
8487,HMDB0001064,ACOT1,degrading,nan,nan,nan
8488,HMDB0000207,ACOT1,producing,nan,nan,nan
8489,HMDB0001322,ACOT1,degrading,nan,nan,nan
8490,HMDB0002212,ACOT1,producing,nan,nan,nan
8491,HMDB0004258,ACOT1,degrading,nan,nan,nan
