HMDB,GENE,direction,Source
HMDB0013114,ACSM1,degrading,Recon
HMDB0013114,ACSM3,degrading,Recon
HMDB0013114,ACSM2B,degrading,Recon
HMDB0013114,ACSM5,degrading,Recon
HMDB0013114,ACSM2A,degrading,Recon
HMDB0013114,ACSM4,degrading,Recon
HMDB0003571,SLC27A2,degrading,Recon
HMDB0003571,ACSL3,degrading,Recon
HMDB0003571,ACSL4,degrading,Recon
HMDB0003571,ACSL1,degrading,Recon
HMDB0003571,ACSL5,degrading,Recon
HMDB0003571,ACSBG2,degrading,Recon
HMDB0003571,ACSL6,degrading,Recon
HMDB0003571,ACSBG1,degrading,Recon
HMDB0013109,SLC27A2,degrading,Recon
HMDB0013109,ACSL3,degrading,Recon
HMDB0013109,ACSL4,degrading,Recon
HMDB0013109,ACSL1,degrading,Recon
HMDB0013109,ACSL5,degrading,Recon
HMDB0013109,ACSBG2,degrading,Recon
HMDB0013109,ACSL6,degrading,Recon
HMDB0013109,ACSBG1,degrading,Recon
HMDB0006521,SLC27A2,degrading,Recon
HMDB0006521,ACSL3,degrading,Recon
HMDB0006521,ACSL4,degrading,Recon
HMDB0006521,ACSL1,degrading,Recon
HMDB0006521,ACSL5,degrading,Recon
HMDB0006521,ACSBG2,degrading,Recon
HMDB0006521,ACSL6,degrading,Recon
HMDB0006521,ACSBG1,degrading,Recon
HMDB0062217,SLC27A2,degrading,Recon
HMDB0062217,ACSL3,degrading,Recon
HMDB0062217,ACSL4,degrading,Recon
HMDB0062217,ACSL1,degrading,Recon
HMDB0062217,ACSL5,degrading,Recon
HMDB0062217,ACSBG2,degrading,Recon
HMDB0062217,ACSL6,degrading,Recon
HMDB0062217,ACSBG1,degrading,Recon
HMDB0062220,SLC27A2,degrading,Recon
HMDB0062220,ACSL3,degrading,Recon
HMDB0062220,ACSL4,degrading,Recon
HMDB0062220,ACSL1,degrading,Recon
HMDB0062220,ACSL5,degrading,Recon
HMDB0062220,ACSBG2,degrading,Recon
HMDB0062220,ACSL6,degrading,Recon
HMDB0062220,ACSBG1,degrading,Recon
HMDB0001095,FPGT,degrading,Recon
HMDB0001095,TNNI3K,degrading,Recon
HMDB0012206,CMAS,degrading,Recon
HMDB0000286,UGP2,degrading,Recon
HMDB0000050,AHCY,degrading,Recon
HMDB0000050,AHCYL1,degrading,Recon
HMDB0000742,AHCY,degrading,Recon
HMDB0000742,AHCYL1,degrading,Recon
HMDB0001080,AOC1,degrading,Recon
HMDB0000034,HPRT1,degrading,Recon
HMDB0001273,RRM2B,degrading,Recon
HMDB0001273,RRM1,degrading,Recon
HMDB0001273,RRM2,degrading,Recon
HMDB0001546,AK5,degrading,Recon
HMDB0001245,AK5,degrading,Recon
HMDB0001201,HYKK,degrading,Recon
HMDB0059600,HYKK,degrading,Recon
HMDB0013109,CPT1B,degrading,Recon
HMDB0013109,CPT1C,degrading,Recon
HMDB0013109,CPT1A,degrading,Recon
HMDB0006521,CPT1B,degrading,Recon
HMDB0006521,CPT1C,degrading,Recon
HMDB0006521,CPT1A,degrading,Recon
HMDB0004258,CPT2,degrading,Recon
HMDB0006533,CPT2,degrading,Recon
HMDB0001114,CPT2,degrading,Recon
HMDB0001322,CPT2,degrading,Recon
HMDB0006267,CPT2,degrading,Recon
HMDB0006513,CPT2,degrading,Recon
HMDB0003947,CPT2,degrading,Recon
HMDB0006529,CPT2,degrading,Recon
HMDB0006459,CPT2,degrading,Recon
HMDB0006497,CPT2,degrading,Recon
HMDB0060239,CPT2,degrading,Recon
HMDB0006290,CPT2,degrading,Recon
HMDB0006368,CPT2,degrading,Recon
HMDB0062221,CPT2,degrading,Recon
HMDB0006519,CPT2,degrading,Recon
HMDB0006516,CPT2,degrading,Recon
HMDB0060311,CPT2,degrading,Recon
HMDB0001521,CPT2,degrading,Recon
HMDB0003571,CPT2,degrading,Recon
HMDB0003571,CRAT,degrading,Recon
HMDB0013109,CPT2,degrading,Recon
HMDB0013109,CRAT,degrading,Recon
HMDB0001521,CRAT,degrading,Recon
HMDB0006521,CPT2,degrading,Recon
HMDB0006521,CRAT,degrading,Recon
HMDB0006290,CRAT,degrading,Recon
HMDB0000134,ASL,degrading,Recon
HMDB0000517,ASL,degrading,Recon
HMDB0000095,CEPT1,degrading,Recon
HMDB0000095,SELENOI,degrading,Recon
HMDB0011158,CEPT1,degrading,Recon
HMDB0011158,SELENOI,degrading,Recon
HMDB0000095,CHPT1,degrading,Recon
HMDB0011148,CEPT1,degrading,Recon
HMDB0011148,CHPT1,degrading,Recon
HMDB0001022,MMUT,degrading,Recon
HMDB0000156,FH,degrading,Recon
HMDB0001310,PLPBP,degrading,Recon
HMDB0000123,TPP1,degrading,Recon
HMDB0000271,TPP1,degrading,Recon
HMDB0000123,PEPD,degrading,Recon
HMDB0000162,PEPD,degrading,Recon
HMDB0000123,CNDP2,degrading,Recon
HMDB0000123,DPEP1,degrading,Recon
HMDB0000687,CNDP2,degrading,Recon
HMDB0000687,DPEP1,degrading,Recon
HMDB0001473,ALDOA,degrading,Recon
HMDB0001473,ALDOB,degrading,Recon
HMDB0001473,ALDOC,degrading,Recon
HMDB0003344,ALDOA,degrading,Recon
HMDB0003344,ALDOB,degrading,Recon
HMDB0003344,ALDOC,degrading,Recon
HMDB0001051,ALDOB,degrading,Recon
HMDB0001321,ALDOB,degrading,Recon
HMDB0001321,ALDOC,degrading,Recon
HMDB0001321,ALDOA,degrading,Recon
HMDB0001112,ALDOA,degrading,Recon
HMDB0001112,ALDOB,degrading,Recon
HMDB0001112,ALDOC,degrading,Recon
HMDB0001051,ALDOA,degrading,Recon
HMDB0001051,ALDOC,degrading,Recon
HMDB0004244,GPX2,degrading,Recon
HMDB0004244,GPX1,degrading,Recon
HMDB0004244,GPX4,degrading,Recon
HMDB0004244,GPX3,degrading,Recon
HMDB0004244,GPX6,degrading,Recon
HMDB0004244,GPX7,degrading,Recon
HMDB0004244,PRDX6,degrading,Recon
HMDB0004244,GPX5,degrading,Recon
HMDB0004244,GPX8,degrading,Recon
HMDB0003533,ALDH3A2,degrading,Recon
HMDB0001185,EZH2,degrading,Recon
HMDB0001185,EZH1,degrading,Recon
HMDB0001064,SLC27A2,degrading,Recon
HMDB0002057,SLC27A2,degrading,Recon
HMDB0002057,ACSL3,degrading,Recon
HMDB0002057,ACSL4,degrading,Recon
HMDB0002057,ACSL1,degrading,Recon
HMDB0002057,ACSL5,degrading,Recon
HMDB0002057,ACSL6,degrading,Recon
HMDB0000357,SLC27A2,degrading,Recon
HMDB0002325,SLC27A2,degrading,Recon
HMDB0006532,SLC27A2,degrading,Recon
HMDB0006532,ACSL3,degrading,Recon
HMDB0006532,ACSL4,degrading,Recon
HMDB0006532,ACSL5,degrading,Recon
HMDB0006532,ACSL6,degrading,Recon
HMDB0006290,SLC27A2,degrading,Recon
HMDB0006290,ACSL3,degrading,Recon
HMDB0006290,ACSL4,degrading,Recon
HMDB0006290,ACSL5,degrading,Recon
HMDB0006290,ACSL6,degrading,Recon
HMDB0060311,SLC27A2,degrading,Recon
HMDB0060311,ACSL3,degrading,Recon
HMDB0060311,ACSL4,degrading,Recon
HMDB0060311,ACSL5,degrading,Recon
HMDB0060311,ACSL6,degrading,Recon
HMDB0006243,SLC27A2,degrading,Recon
HMDB0006243,ACSL3,degrading,Recon
HMDB0006243,ACSL4,degrading,Recon
HMDB0006243,ACSL1,degrading,Recon
HMDB0006243,ACSL5,degrading,Recon
HMDB0006243,ACSL6,degrading,Recon
HMDB0001521,SLC27A2,degrading,Recon
HMDB0001521,ACSL3,degrading,Recon
HMDB0001521,ACSL4,degrading,Recon
HMDB0001521,ACSL1,degrading,Recon
HMDB0001521,ACSL5,degrading,Recon
HMDB0001521,ACSBG2,degrading,Recon
HMDB0001521,ACSL6,degrading,Recon
HMDB0001521,ACSBG1,degrading,Recon
HMDB0006497,SLC27A2,degrading,Recon
HMDB0006497,ACSL5,degrading,Recon
HMDB0006497,ACSBG2,degrading,Recon
HMDB0006497,ACSL6,degrading,Recon
HMDB0006497,ACSBG1,degrading,Recon
HMDB0004258,SLC27A2,degrading,Recon
HMDB0004258,ACSL3,degrading,Recon
HMDB0004258,ACSL4,degrading,Recon
HMDB0004258,ACSL1,degrading,Recon
HMDB0004258,ACSL5,degrading,Recon
HMDB0004258,ACSBG2,degrading,Recon
HMDB0004258,ACSL6,degrading,Recon
HMDB0004258,ACSBG1,degrading,Recon
HMDB0060239,SLC27A2,degrading,Recon
HMDB0060239,ACSL3,degrading,Recon
HMDB0060239,ACSL4,degrading,Recon
HMDB0060239,ACSL1,degrading,Recon
HMDB0060239,ACSL5,degrading,Recon
HMDB0060239,ACSBG2,degrading,Recon
HMDB0060239,ACSL6,degrading,Recon
HMDB0060239,ACSBG1,degrading,Recon
HMDB0062221,SLC27A2,degrading,Recon
HMDB0062221,ACSL3,degrading,Recon
HMDB0062221,ACSL4,degrading,Recon
HMDB0062221,ACSL1,degrading,Recon
HMDB0062221,ACSL5,degrading,Recon
HMDB0062221,ACSBG2,degrading,Recon
HMDB0062221,ACSL6,degrading,Recon
HMDB0062221,ACSBG1,degrading,Recon
HMDB0006459,SLC27A2,degrading,Recon
HMDB0006459,ACSL3,degrading,Recon
HMDB0006459,ACSL4,degrading,Recon
HMDB0006459,ACSL5,degrading,Recon
HMDB0006459,ACSBG2,degrading,Recon
HMDB0006459,ACSL6,degrading,Recon
HMDB0006459,ACSBG1,degrading,Recon
HMDB0006519,SLC27A2,degrading,Recon
HMDB0006519,ACSL3,degrading,Recon
HMDB0006519,ACSL4,degrading,Recon
HMDB0006519,ACSL5,degrading,Recon
HMDB0006519,ACSBG2,degrading,Recon
HMDB0006519,ACSL6,degrading,Recon
HMDB0006519,ACSBG1,degrading,Recon
HMDB0006267,SLC27A2,degrading,Recon
HMDB0006267,ACSL3,degrading,Recon
HMDB0006267,ACSL4,degrading,Recon
HMDB0006267,ACSL5,degrading,Recon
HMDB0006267,ACSBG2,degrading,Recon
HMDB0006267,ACSL6,degrading,Recon
HMDB0006267,ACSBG1,degrading,Recon
HMDB0003947,SLC27A2,degrading,Recon
HMDB0003947,ACSL3,degrading,Recon
HMDB0003947,ACSL4,degrading,Recon
HMDB0003947,ACSL5,degrading,Recon
HMDB0003947,ACSBG2,degrading,Recon
HMDB0003947,ACSL6,degrading,Recon
HMDB0003947,ACSBG1,degrading,Recon
HMDB0006516,SLC27A2,degrading,Recon
HMDB0006516,ACSL3,degrading,Recon
HMDB0006516,ACSL4,degrading,Recon
HMDB0006516,ACSL5,degrading,Recon
HMDB0006516,ACSBG2,degrading,Recon
HMDB0006516,ACSL6,degrading,Recon
HMDB0006516,ACSBG1,degrading,Recon
HMDB0006513,SLC27A2,degrading,Recon
HMDB0006513,ACSL3,degrading,Recon
HMDB0006513,ACSL4,degrading,Recon
HMDB0006513,ACSL5,degrading,Recon
HMDB0006513,ACSBG2,degrading,Recon
HMDB0006513,ACSL6,degrading,Recon
HMDB0006513,ACSBG1,degrading,Recon
HMDB0000045,ACOT2,degrading,Recon
HMDB0000045,ACOT4,degrading,Recon
HMDB0001114,SLC27A2,degrading,Recon
HMDB0001114,ACSL3,degrading,Recon
HMDB0001114,ACSL4,degrading,Recon
HMDB0001114,ACSL1,degrading,Recon
HMDB0001114,ACSL5,degrading,Recon
HMDB0001114,ACSBG2,degrading,Recon
HMDB0001114,ACSL6,degrading,Recon
HMDB0001114,ACSBG1,degrading,Recon
HMDB0000122,AMY2B,degrading,Recon
HMDB0000122,AMY1C,degrading,Recon
HMDB0000122,AMY1A,degrading,Recon
HMDB0000122,AMY1B,degrading,Recon
HMDB0000122,AMY2A,degrading,Recon
HMDB0000122,LYZL1,degrading,Recon
HMDB0000031,AKR1C4,degrading,Recon
HMDB0000902,AKR1C4,degrading,Recon
HMDB0001521,NMT1,degrading,Recon
HMDB0001521,NMT2,degrading,Recon
HMDB0001882,ALPL,degrading,Recon
HMDB0000295,UGT1A8,degrading,Recon
HMDB0001487,H6PD,degrading,Recon
HMDB0000221,H6PD,degrading,Recon
HMDB0001993,HSD3B7,degrading,Recon
HMDB0006529,HIRIP3,degrading,Recon
HMDB0000038,PCBD1,degrading,Recon
HMDB0000038,PCBD2,degrading,Recon
HMDB0000217,FDFT1,degrading,Recon
HMDB0000256,FDFT1,degrading,Recon
HMDB0006841,DHCR24,degrading,Recon
HMDB0000217,ELOVL1,degrading,Recon
HMDB0006516,ELOVL1,degrading,Recon
HMDB0001023,CYP51A1,degrading,Recon
HMDB0000142,CYP51A1,degrading,Recon
HMDB0004601,HADHB,degrading,Recon
HMDB0004601,HADHA,degrading,Recon
HMDB0004601,AUH,degrading,Recon
HMDB0004601,ECH1,degrading,Recon
HMDB0004601,EHHADH,degrading,Recon
HMDB0006059,ALDH3A2,degrading,Recon
HMDB0000902,HSD11B2,degrading,Recon
HMDB0000063,HSD11B2,degrading,Recon
HMDB0002086,MMAA,degrading,Recon
HMDB0001220,RPP14,degrading,Recon
HMDB0001220,SCARF2,degrading,Recon
HMDB0000082,RRM2B,degrading,Recon
HMDB0000082,RRM1,degrading,Recon
HMDB0000082,RRM2,degrading,Recon
HMDB0000097,PTDSS1,degrading,Recon
HMDB0001423,NAA10,degrading,Recon
HMDB0005084,NAA10,degrading,Recon
HMDB0006463,CRAT,degrading,Recon
HMDB0006321,CRAT,degrading,Recon
HMDB0002012,PRODH,degrading,Recon
HMDB0001301,PRODH,degrading,Recon
HMDB0006497,CRAT,degrading,Recon
HMDB0001114,CRAT,degrading,Recon
HMDB0001322,CRAT,degrading,Recon
HMDB0004258,CRAT,degrading,Recon
HMDB0006368,CRAT,degrading,Recon
HMDB0003947,CRAT,degrading,Recon
HMDB0060239,CRAT,degrading,Recon
HMDB0006459,CRAT,degrading,Recon
HMDB0001202,DCK,degrading,Recon
HMDB0001341,DCK,degrading,Recon
HMDB0000295,DCK,degrading,Recon
HMDB0000285,RRM1,degrading,Recon
HMDB0000285,RRM2,degrading,Recon
HMDB0304118,ECI1,degrading,Recon
HMDB0001253,DCT,degrading,Recon
HMDB0001342,NME4,degrading,Recon
HMDB0000226,UMPS,degrading,Recon
HMDB0000280,UMPS,degrading,Recon
HMDB0001120,IDI1,degrading,Recon
HMDB0001120,IDI2,degrading,Recon
HMDB0000994,POMT2,degrading,Recon
HMDB0000994,POMT1,degrading,Recon
HMDB0060180,BPGM,degrading,Recon
HMDB0060180,PGAM1,degrading,Recon
HMDB0060180,PGAM2,degrading,Recon
HMDB0000961,FDPS,degrading,Recon
HMDB0001031,PGM2,degrading,Recon
HMDB0001112,TKT,degrading,Recon
HMDB0001112,TKTL2,degrading,Recon
HMDB0001112,TKTL1,degrading,Recon
HMDB0062754,TKT,degrading,Recon
HMDB0062754,TKTL2,degrading,Recon
HMDB0062754,TKTL1,degrading,Recon
HMDB0000124,TKT,degrading,Recon
HMDB0000124,TKTL2,degrading,Recon
HMDB0000124,TKTL1,degrading,Recon
HMDB0001112,TPI1,degrading,Recon
HMDB0001112,TPI1P2,degrading,Recon
HMDB0000300,UPP1,degrading,Recon
HMDB0001489,UPP1,degrading,Recon
HMDB0001489,UPP2,degrading,Recon
HMDB0000300,RPUSD4,degrading,Recon
HMDB0001548,RPUSD4,degrading,Recon
HMDB0001356,HADHB,degrading,Recon
HMDB0001356,HADHA,degrading,Recon
HMDB0001356,ECHS1,degrading,Recon
HMDB0000149,PTDSS2,degrading,Recon
HMDB0000124,MPI,degrading,Recon
HMDB0000124,GPI,degrading,Recon
HMDB0000124,TALDO1,degrading,Recon
HMDB0001321,TALDO1,degrading,Recon
HMDB0003419,HACL1,degrading,Recon
HMDB0001958,HACL1,degrading,Recon
HMDB0001846,ATIC,degrading,Recon
HMDB0001439,ATIC,degrading,Recon
HMDB0001401,PGM1,degrading,Recon
HMDB0001401,PGM2,degrading,Recon
HMDB0000143,GLA,degrading,Recon
HMDB0000131,GLA,degrading,Recon
HMDB0000267,TRHDE,degrading,Recon
HMDB0000288,GNPTAB,degrading,Recon
HMDB0000618,RPIA,degrading,Recon
HMDB0000292,PNP,degrading,Recon
HMDB0001375,AUH,degrading,Recon
HMDB0000193,IREB2,degrading,Recon
HMDB0000687,CMA1,degrading,Recon
HMDB0000159,CMA1,degrading,Recon
HMDB0000687,CPA1,degrading,Recon
HMDB0000687,CPA2,degrading,Recon
HMDB0000687,CPA6,degrading,Recon
HMDB0000687,CPA5,degrading,Recon
HMDB0013021,CPA1,degrading,Recon
HMDB0013021,CPA2,degrading,Recon
HMDB0013021,CPA6,degrading,Recon
HMDB0013021,CPA5,degrading,Recon
HMDB0000687,TPSAB1,degrading,Recon
HMDB0000687,TPSB2,degrading,Recon
HMDB0000687,TPSD1,degrading,Recon
HMDB0001269,MCEE,degrading,Recon
HMDB0006219,GSTM1,degrading,Recon
HMDB0001403,PTGDS,degrading,Recon
HMDB0001403,HPGDS,degrading,Recon
HMDB0001220,PTGES2,degrading,Recon
HMDB0001220,PTGES,degrading,Recon
HMDB0001335,PTGIS,degrading,Recon
HMDB0000217,CINP,degrading,Recon
HMDB0000217,ANAPC11,degrading,Recon
HMDB0001114,ANAPC11,degrading,Recon
HMDB0000217,DHCR7,degrading,Recon
HMDB0002719,DHCR7,degrading,Recon
HMDB0001177,OGDH,degrading,Recon
HMDB0000304,GALE,degrading,Recon
HMDB0000294,LPO,degrading,Recon
HMDB0002818,LPO,degrading,Recon
HMDB0000294,TPO,degrading,Recon
HMDB0000294,PRDX6,degrading,Recon
HMDB0002818,TPO,degrading,Recon
HMDB0002818,PRDX6,degrading,Recon
HMDB0000868,RPE,degrading,Recon
HMDB0244465,ALPL,degrading,Recon
HMDB0002158,UROD,degrading,Recon
HMDB0001548,PGM1,degrading,Recon
HMDB0001548,PGM2,degrading,Recon
HMDB0013023,NLN,degrading,Recon
HMDB0013024,NLN,degrading,Recon
HMDB0011123,ECI1,degrading,Recon
HMDB0011123,ECI2,degrading,Recon
HMDB0012473,HADHB,degrading,Recon
HMDB0012473,HADHA,degrading,Recon
HMDB0012473,ECHS1,degrading,Recon
HMDB0012623,GSTZ1,degrading,Recon
HMDB0012623,MGST1,degrading,Recon
HMDB0012623,GSTK1,degrading,Recon
HMDB0012623,MGST3,degrading,Recon
HMDB0012623,MGST2,degrading,Recon
HMDB0012780,GSTZ1,degrading,Recon
HMDB0012780,MGST1,degrading,Recon
HMDB0012780,GSTK1,degrading,Recon
HMDB0012780,MGST3,degrading,Recon
HMDB0012780,MGST2,degrading,Recon
HMDB0251839,EPHX2,degrading,Recon
HMDB0251839,EPHX1,degrading,Recon
HMDB0013016,TPP1,degrading,Recon
HMDB0013017,TPP1,degrading,Recon
HMDB0012624,GSTZ1,degrading,Recon
HMDB0012624,MGST1,degrading,Recon
HMDB0012624,GSTK1,degrading,Recon
HMDB0012624,MGST3,degrading,Recon
HMDB0012624,MGST2,degrading,Recon
HMDB0000294,MPO,degrading,Recon
HMDB0002818,MPO,degrading,Recon
HMDB0005082,EPHX2,degrading,Recon
HMDB0005082,EPHX1,degrading,Recon
HMDB0004385,EPHX2,degrading,Recon
HMDB0004385,EPHX1,degrading,Recon
HMDB0004705,EPHX2,degrading,Recon
HMDB0004705,EPHX1,degrading,Recon
HMDB0004704,EPHX2,degrading,Recon
HMDB0004704,EPHX1,degrading,Recon
HMDB0001120,TRIT1,degrading,Recon
HMDB0002664,PTGES3,degrading,Recon
HMDB0012588,EPHX2,degrading,Recon
HMDB0012588,EPHX1,degrading,Recon
HMDB0004688,GPX4,degrading,Recon
HMDB0004688,GPX2,degrading,Recon
HMDB0004688,GPX1,degrading,Recon
HMDB0004688,GPX3,degrading,Recon
HMDB0004688,GPX6,degrading,Recon
HMDB0004688,GPX7,degrading,Recon
HMDB0004688,PRDX6,degrading,Recon
HMDB0004688,GPX5,degrading,Recon
HMDB0004688,GPX8,degrading,Recon
HMDB0013057,GSTZ1,degrading,Recon
HMDB0013057,MGST1,degrading,Recon
HMDB0013057,GSTK1,degrading,Recon
HMDB0013057,MGST3,degrading,Recon
HMDB0013057,MGST2,degrading,Recon
HMDB0013063,GSTZ1,degrading,Recon
HMDB0013063,MGST1,degrading,Recon
HMDB0013063,GSTK1,degrading,Recon
HMDB0013063,MGST3,degrading,Recon
HMDB0013063,MGST2,degrading,Recon
HMDB0013058,GSTZ1,degrading,Recon
HMDB0013058,MGST1,degrading,Recon
HMDB0013058,GSTK1,degrading,Recon
HMDB0013058,MGST3,degrading,Recon
HMDB0013058,MGST2,degrading,Recon
HMDB0013062,GSTZ1,degrading,Recon
HMDB0013062,MGST1,degrading,Recon
HMDB0013062,GSTK1,degrading,Recon
HMDB0013062,MGST3,degrading,Recon
HMDB0013062,MGST2,degrading,Recon
HMDB0001442,PTGES3,degrading,Recon
HMDB0001328,GALE,degrading,Recon
HMDB0060306,AMACR,degrading,Recon
HMDB0060438,EPHX1,degrading,Recon
HMDB0001495,QTRT2,degrading,Recon
HMDB0001495,QTRT1,degrading,Recon
HMDB0000972,GART,producing,Recon
HMDB0000972,ATIC,producing,Recon
HMDB0001517,ATIC,producing,Recon
HMDB0000217,ALDH3A1,producing,Recon
HMDB0000217,ALDH3B2,producing,Recon
HMDB0000217,ALDH3B1,producing,Recon
HMDB0003791,ALDH3A1,producing,Recon
HMDB0003791,ALDH3B2,producing,Recon
HMDB0003791,ALDH3B1,producing,Recon
HMDB0006242,ALDH3B2,producing,Recon
HMDB0006242,ALDH3B1,producing,Recon
HMDB0000902,ALDH3B2,producing,Recon
HMDB0000902,ALDH1A3,producing,Recon
HMDB0000902,ALDH3B1,producing,Recon
HMDB0005175,ALDH3A1,producing,Recon
HMDB0005175,ALDH3B2,producing,Recon
HMDB0005175,ALDH1A3,producing,Recon
HMDB0005175,ALDH3B1,producing,Recon
HMDB0000217,ALDH1A3,producing,Recon
HMDB0004061,ALDH3A1,producing,Recon
HMDB0004061,ALDH3B2,producing,Recon
HMDB0004061,ALDH1A3,producing,Recon
HMDB0004061,ALDH3B1,producing,Recon
HMDB0003767,ALDH3A1,producing,Recon
HMDB0003767,ALDH3B2,producing,Recon
HMDB0003767,ALDH1A3,producing,Recon
HMDB0003767,ALDH3B1,producing,Recon
HMDB0000125,GGT5,producing,Recon
HMDB0000125,GGT1,producing,Recon
HMDB0000125,GGTLC1,producing,Recon
HMDB0000125,GGT2,producing,Recon
HMDB0000125,LOC102724197,producing,Recon
HMDB0000125,GGT7,producing,Recon
HMDB0000125,GGT6,producing,Recon
HMDB0000125,GGTLC2,producing,Recon
HMDB0004089,AFMID,producing,Recon
HMDB0000902,XDH,producing,Recon
HMDB0000157,XDH,producing,Recon
HMDB0001440,RRM2B,producing,Recon
HMDB0001440,RRM1,producing,Recon
HMDB0001440,RRM2,producing,Recon
HMDB0000998,RRM2B,producing,Recon
HMDB0000998,RRM1,producing,Recon
HMDB0000998,RRM2,producing,Recon
HMDB0001191,RRM1,producing,Recon
HMDB0001191,RRM2,producing,Recon
HMDB0006236,ALDH3A1,producing,Recon
HMDB0006236,ALDH3B2,producing,Recon
HMDB0006236,ALDH1A3,producing,Recon
HMDB0006236,ALDH3B1,producing,Recon
HMDB0001252,ALDH7A1,producing,Recon
HMDB0000217,ALDH7A1,producing,Recon
HMDB0001179,ENPP1,producing,Recon
HMDB0001179,ENPP3,producing,Recon
HMDB0001179,NUDT12,producing,Recon
HMDB0001373,ENPP1,producing,Recon
HMDB0001373,ENPP3,producing,Recon
HMDB0001198,GGT5,producing,Recon
HMDB0001198,GGT1,producing,Recon
HMDB0001198,GGTLC1,producing,Recon
HMDB0001198,GGT2,producing,Recon
HMDB0001198,LOC102724197,producing,Recon
HMDB0001198,GGT7,producing,Recon
HMDB0001198,GGT6,producing,Recon
HMDB0001198,GGTLC2,producing,Recon
HMDB0001172,ALDH1B1,producing,Recon
HMDB0001172,ALDH2,producing,Recon
HMDB0001172,ALDH7A1,producing,Recon
HMDB0001172,ALDH9A1,producing,Recon
HMDB0001172,ALDH3A2,producing,Recon
HMDB0006894,ALDH1B1,producing,Recon
HMDB0006894,ALDH2,producing,Recon
HMDB0006894,ALDH7A1,producing,Recon
HMDB0006894,ALDH9A1,producing,Recon
HMDB0006894,ALDH3A2,producing,Recon
HMDB0004073,ALDH1B1,producing,Recon
HMDB0004073,ALDH2,producing,Recon
HMDB0004073,ALDH7A1,producing,Recon
HMDB0004073,ALDH9A1,producing,Recon
HMDB0004073,ALDH3A2,producing,Recon
HMDB0001114,BAAT,producing,Recon
HMDB0001114,ACOT1,producing,Recon
HMDB0001114,ACOT6,producing,Recon
HMDB0004258,BAAT,producing,Recon
HMDB0004258,ACOT1,producing,Recon
HMDB0004258,ACOT6,producing,Recon
HMDB0060239,BAAT,producing,Recon
HMDB0060239,ACOT1,producing,Recon
HMDB0060239,ACOT6,producing,Recon
HMDB0059787,ACE2,producing,Recon
HMDB0012894,ACE2,producing,Recon
HMDB0000416,STS,producing,Recon
HMDB0000653,STS,producing,Recon
HMDB0000774,STS,producing,Recon
HMDB0005763,TRHDE,producing,Recon
HMDB0011745,ACY1,producing,Recon
HMDB0006028,ACY3,producing,Recon
HMDB0001275,ACOT6,producing,Recon
HMDB0004702,EPHX2,producing,Recon
HMDB0004701,EPHX2,producing,Recon
HMDB0004688,EPHX2,producing,Recon
HMDB0003459,CNDP1,producing,Recon
HMDB0003459,CNDP2,producing,Recon
HMDB0011733,CNDP1,producing,Recon
HMDB0011733,CNDP2,producing,Recon
HMDB0252887,TPP1,producing,Recon
HMDB0254039,LAP3,producing,Recon
HMDB0011178,PEPD,producing,Recon
HMDB0003349,CAD,producing,Recon
HMDB0000759,CNDP2,producing,Recon
HMDB0000759,DPEP1,producing,Recon
HMDB0000721,PEPD,producing,Recon
HMDB0000175,ATIC,producing,Recon
HMDB0001051,ALDH1B1,producing,Recon
HMDB0001051,ALDH2,producing,Recon
HMDB0001051,ALDH7A1,producing,Recon
HMDB0001051,ALDH9A1,producing,Recon
HMDB0001051,ALDH3A2,producing,Recon
HMDB0001202,DCTD,producing,Recon
HMDB0000939,AHCY,producing,Recon
HMDB0000939,AHCYL1,producing,Recon
HMDB0002752,RPP14,producing,Recon
HMDB0002752,SCARF2,producing,Recon
HMDB0060439,EPHX1,producing,Recon
HMDB0003966,CTH,producing,Recon
HMDB0001271,RPUSD4,producing,Recon
HMDB0001264,PAM,producing,Recon
HMDB0000221,CYP2C19,producing,Recon
HMDB0030479,CYP2C19,producing,Recon
HMDB0030479,CYP1A1,producing,Recon
HMDB0030479,CYP1B1,producing,Recon
HMDB0030479,CYP3A4,producing,Recon
HMDB0030479,CYP2C18,producing,Recon
HMDB0030479,CYP2C8,producing,Recon
HMDB0030479,CYP2C9,producing,Recon
HMDB0030479,CYP3A43,producing,Recon
HMDB0030479,CYP3A5,producing,Recon
HMDB0030479,CYP3A7,producing,Recon
HMDB0000152,AOX1,producing,Recon
HMDB0000202,AOX1,producing,Recon
HMDB0001453,TPO,producing,Recon
HMDB0001453,PRDX6,producing,Recon
HMDB0000289,TPO,producing,Recon
HMDB0000289,PRDX6,producing,Recon
HMDB0000343,TPO,producing,Recon
HMDB0000343,EPX,producing,Recon
HMDB0000343,PRDX6,producing,Recon
HMDB0000343,MPO,producing,Recon
HMDB0000343,LPO,producing,Recon
HMDB0005895,TPO,producing,Recon
HMDB0005895,EPX,producing,Recon
HMDB0005895,PRDX6,producing,Recon
HMDB0005895,MPO,producing,Recon
HMDB0005895,LPO,producing,Recon
HMDB0002009,ECHDC2,producing,Recon
HMDB0006540,HADHB,producing,Recon
HMDB0006540,HADHA,producing,Recon
HMDB0006540,AUH,producing,Recon
HMDB0001011,HADHB,producing,Recon
HMDB0001011,HADHA,producing,Recon
HMDB0001011,ECHS1,producing,Recon
HMDB0002054,HADHB,producing,Recon
